,score,cid,mode_value,mode_occurrence,review_status,is_diff_score,score_mode_distance
2162,1.0,2,2.0,3,prolly_kontroversial,True,1.0
2163,3.0,2,2.0,3,prolly_kontroversial,True,1.0
2164,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2165,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2166,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2167,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2168,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2169,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2170,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2171,3.0,2,3.0,5,alright,False,0.0
2172,3.0,2,3.0,5,alright,False,0.0
2173,3.0,2,3.0,5,alright,False,0.0
2174,3.0,2,3.0,5,alright,False,0.0
2175,3.0,2,3.0,5,alright,False,0.0
2176,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2177,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2178,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2179,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2180,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2181,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2182,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2183,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2184,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2185,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2186,3.0,2,3.0,5,alright,False,0.0
2187,3.0,2,3.0,5,alright,False,0.0
2188,3.0,2,3.0,5,alright,False,0.0
2189,3.0,2,3.0,5,alright,False,0.0
2190,3.0,2,3.0,5,alright,False,0.0
2191,3.0,2,3.0,5,alright,False,0.0
2192,3.0,2,3.0,5,alright,False,0.0
2193,3.0,2,3.0,5,alright,False,0.0
2194,3.0,2,3.0,5,alright,False,0.0
2195,3.0,2,3.0,5,alright,False,0.0
2196,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2197,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2198,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2199,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2200,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2201,3.0,2,3.0,5,alright,False,0.0
2202,3.0,2,3.0,5,alright,False,0.0
2203,3.0,2,3.0,5,alright,False,0.0
2204,3.0,2,3.0,5,alright,False,0.0
2205,3.0,2,3.0,5,alright,False,0.0
2206,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2207,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2208,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2209,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2210,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2211,3.0,2,3.0,5,alright,False,0.0
2212,3.0,2,3.0,5,alright,False,0.0
2213,3.0,2,3.0,5,alright,False,0.0
2214,3.0,2,3.0,5,alright,False,0.0
2215,3.0,2,3.0,5,alright,False,0.0
2216,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2217,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2218,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2219,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2220,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2221,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2222,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2223,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2224,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2225,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2226,1.0,2,2.0,3,prolly_kontroversial,True,1.0
2227,1.0,2,2.0,3,prolly_kontroversial,True,1.0
2228,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2229,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2230,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2231,3.0,2,2.0,3,prolly_kontroversial,True,1.0
2232,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2233,3.0,2,2.0,3,prolly_kontroversial,True,1.0
2234,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2235,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2236,3.0,2,3.0,5,alright,False,0.0
2237,3.0,2,3.0,5,alright,False,0.0
2238,3.0,2,3.0,5,alright,False,0.0
2239,3.0,2,3.0,5,alright,False,0.0
2240,3.0,2,3.0,5,alright,False,0.0
2245,2.0,2,2.0,5,alright,False,0.0
2246,2.0,2,2.0,5,alright,False,0.0
2247,2.0,2,2.0,5,alright,False,0.0
2248,2.0,2,2.0,5,alright,False,0.0
2249,2.0,2,2.0,5,alright,False,0.0
2250,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2251,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2252,3.0,2,1.0,3,prolly_kontroversial,True,2.0
2253,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2254,3.0,2,1.0,3,prolly_kontroversial,True,2.0
2255,3.0,2,3.0,5,alright,False,0.0
2256,3.0,2,3.0,5,alright,False,0.0
2257,3.0,2,3.0,5,alright,False,0.0
2258,3.0,2,3.0,5,alright,False,0.0
2259,3.0,2,3.0,5,alright,False,0.0
2260,3.0,2,3.0,5,alright,False,0.0
2261,3.0,2,3.0,5,alright,False,0.0
2262,3.0,2,3.0,5,alright,False,0.0
2263,3.0,2,3.0,5,alright,False,0.0
2264,3.0,2,3.0,5,alright,False,0.0
2265,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2266,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2267,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2268,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2269,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2270,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2271,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2272,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2273,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2274,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2275,3.0,2,3.0,5,alright,False,0.0
2276,3.0,2,3.0,5,alright,False,0.0
2277,3.0,2,3.0,5,alright,False,0.0
2278,3.0,2,3.0,5,alright,False,0.0
2279,3.0,2,3.0,5,alright,False,0.0
2280,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2281,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2282,3.0,2,2.0,3,prolly_kontroversial,True,1.0
2283,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2284,3.0,2,2.0,3,prolly_kontroversial,True,1.0
2285,3.0,2,2.0,4,prolly_kontroversial,True,1.0
2286,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2287,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2288,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2289,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2290,3.0,2,3.0,5,alright,False,0.0
2291,3.0,2,3.0,5,alright,False,0.0
2292,3.0,2,3.0,5,alright,False,0.0
2293,3.0,2,3.0,5,alright,False,0.0
2294,3.0,2,3.0,5,alright,False,0.0
2295,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2296,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2297,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2298,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2299,3.0,2,2.0,4,prolly_kontroversial,True,1.0
2300,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2301,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2302,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2303,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2304,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2305,0.0,2,0.0,5,alright,False,0.0
2306,0.0,2,0.0,5,alright,False,0.0
2307,0.0,2,0.0,5,alright,False,0.0
2308,0.0,2,0.0,5,alright,False,0.0
2309,0.0,2,0.0,5,alright,False,0.0
2310,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2311,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2312,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2313,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2314,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2315,0.0,2,1.0,3,prolly_kontroversial,True,1.0
2316,0.0,2,1.0,3,prolly_kontroversial,True,1.0
2317,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2318,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2319,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2324,3.0,2,3.0,5,alright,False,0.0
2325,3.0,2,3.0,5,alright,False,0.0
2326,3.0,2,3.0,5,alright,False,0.0
2327,3.0,2,3.0,5,alright,False,0.0
2328,3.0,2,3.0,5,alright,False,0.0
2329,1.0,2,1.0,4,prolly_kontroversial,False,0.0
2330,1.0,2,1.0,4,prolly_kontroversial,False,0.0
2331,1.0,2,1.0,4,prolly_kontroversial,False,0.0
2332,1.0,2,1.0,4,prolly_kontroversial,False,0.0
2333,2.0,2,1.0,4,prolly_kontroversial,True,1.0
2334,3.0,2,3.0,5,alright,False,0.0
2335,3.0,2,3.0,5,alright,False,0.0
2336,3.0,2,3.0,5,alright,False,0.0
2337,3.0,2,3.0,5,alright,False,0.0
2338,3.0,2,3.0,5,alright,False,0.0
2339,1.0,2,2.0,3,prolly_kontroversial,True,1.0
2340,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2341,1.0,2,2.0,3,prolly_kontroversial,True,1.0
2342,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2343,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2344,2.0,2,1.0,2,prolly_kontroversial,True,1.0
2345,3.0,2,1.0,2,prolly_kontroversial,True,2.0
2346,1.0,2,1.0,2,prolly_kontroversial,False,0.0
2347,3.0,2,1.0,2,prolly_kontroversial,True,2.0
2348,1.0,2,1.0,2,prolly_kontroversial,False,0.0
2349,3.0,2,3.0,5,alright,False,0.0
2350,3.0,2,3.0,5,alright,False,0.0
2351,3.0,2,3.0,5,alright,False,0.0
2352,3.0,2,3.0,5,alright,False,0.0
2353,3.0,2,3.0,5,alright,False,0.0
2354,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2355,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2356,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2357,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2358,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2359,1.0,2,1.0,5,alright,False,0.0
2360,1.0,2,1.0,5,alright,False,0.0
2361,1.0,2,1.0,5,alright,False,0.0
2362,1.0,2,1.0,5,alright,False,0.0
2363,1.0,2,1.0,5,alright,False,0.0
2364,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2365,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2366,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2367,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2368,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2369,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2370,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2371,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2372,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2373,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2374,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2375,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2376,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2377,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2378,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2379,1.0,2,2.0,3,prolly_kontroversial,True,1.0
2380,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2381,3.0,2,2.0,3,prolly_kontroversial,True,1.0
2382,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2383,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2384,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2385,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2386,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2387,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2388,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2389,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2390,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2391,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2392,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2393,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2394,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2395,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2396,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2397,2.0,2,1.0,3,prolly_kontroversial,True,1.0
2398,2.0,2,1.0,3,prolly_kontroversial,True,1.0
2399,3.0,2,3.0,5,alright,False,0.0
2400,3.0,2,3.0,5,alright,False,0.0
2401,3.0,2,3.0,5,alright,False,0.0
2402,3.0,2,3.0,5,alright,False,0.0
2403,3.0,2,3.0,5,alright,False,0.0
2404,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2405,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2406,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2407,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2408,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2409,3.0,2,2.0,3,prolly_kontroversial,True,1.0
2410,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2411,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2412,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2413,3.0,2,2.0,3,prolly_kontroversial,True,1.0
2414,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2415,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2416,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2417,3.0,2,1.0,3,prolly_kontroversial,True,2.0
2418,2.0,2,1.0,3,prolly_kontroversial,True,1.0
2419,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2420,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2421,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2422,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2423,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2424,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2425,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2426,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2427,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2428,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2429,1.0,2,1.0,2,prolly_kontroversial,False,0.0
2430,2.0,2,1.0,2,prolly_kontroversial,True,1.0
2431,1.0,2,1.0,2,prolly_kontroversial,False,0.0
2432,0.0,2,1.0,2,prolly_kontroversial,True,1.0
2433,3.0,2,1.0,2,prolly_kontroversial,True,2.0
2434,1.0,2,1.0,4,prolly_kontroversial,False,0.0
2435,1.0,2,1.0,4,prolly_kontroversial,False,0.0
2436,1.0,2,1.0,4,prolly_kontroversial,False,0.0
2437,1.0,2,1.0,4,prolly_kontroversial,False,0.0
2438,3.0,2,1.0,4,prolly_kontroversial,True,2.0
2439,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2440,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2441,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2442,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2443,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2444,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2445,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2446,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2447,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2448,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2449,1.0,2,2.0,2,prolly_kontroversial,True,1.0
2450,2.0,2,2.0,2,prolly_kontroversial,False,0.0
2451,3.0,2,2.0,2,prolly_kontroversial,True,1.0
2452,2.0,2,2.0,2,prolly_kontroversial,False,0.0
2453,3.0,2,2.0,2,prolly_kontroversial,True,1.0
2454,1.0,2,2.0,4,prolly_kontroversial,True,1.0
2455,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2456,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2457,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2458,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2459,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2460,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2461,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2462,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2463,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2468,3.0,2,3.0,5,alright,False,0.0
2469,3.0,2,3.0,5,alright,False,0.0
2470,3.0,2,3.0,5,alright,False,0.0
2471,3.0,2,3.0,5,alright,False,0.0
2472,3.0,2,3.0,5,alright,False,0.0
2473,3.0,2,3.0,5,alright,False,0.0
2474,3.0,2,3.0,5,alright,False,0.0
2475,3.0,2,3.0,5,alright,False,0.0
2476,3.0,2,3.0,5,alright,False,0.0
2477,3.0,2,3.0,5,alright,False,0.0
2478,3.0,2,3.0,5,alright,False,0.0
2479,3.0,2,3.0,5,alright,False,0.0
2480,3.0,2,3.0,5,alright,False,0.0
2481,3.0,2,3.0,5,alright,False,0.0
2482,3.0,2,3.0,5,alright,False,0.0
2483,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2484,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2485,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2486,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2487,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2488,3.0,2,3.0,5,alright,False,0.0
2489,3.0,2,3.0,5,alright,False,0.0
2490,3.0,2,3.0,5,alright,False,0.0
2491,3.0,2,3.0,5,alright,False,0.0
2492,3.0,2,3.0,5,alright,False,0.0
2493,3.0,2,3.0,5,alright,False,0.0
2494,3.0,2,3.0,5,alright,False,0.0
2495,3.0,2,3.0,5,alright,False,0.0
2496,3.0,2,3.0,5,alright,False,0.0
2497,3.0,2,3.0,5,alright,False,0.0
2498,3.0,2,3.0,5,alright,False,0.0
2499,3.0,2,3.0,5,alright,False,0.0
2500,3.0,2,3.0,5,alright,False,0.0
2501,3.0,2,3.0,5,alright,False,0.0
2502,3.0,2,3.0,5,alright,False,0.0
2503,3.0,2,2.0,2,prolly_kontroversial,True,1.0
2504,2.0,2,2.0,2,prolly_kontroversial,False,0.0
2505,3.0,2,2.0,2,prolly_kontroversial,True,1.0
2506,1.0,2,2.0,2,prolly_kontroversial,True,1.0
2507,2.0,2,2.0,2,prolly_kontroversial,False,0.0
2508,1.0,2,2.0,3,prolly_kontroversial,True,1.0
2509,1.0,2,2.0,3,prolly_kontroversial,True,1.0
2510,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2511,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2512,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2513,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2514,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2515,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2516,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2517,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2518,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2519,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2520,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2521,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2522,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2523,3.0,2,3.0,5,alright,False,0.0
2524,3.0,2,3.0,5,alright,False,0.0
2525,3.0,2,3.0,5,alright,False,0.0
2526,3.0,2,3.0,5,alright,False,0.0
2527,3.0,2,3.0,5,alright,False,0.0
2528,3.0,2,3.0,5,alright,False,0.0
2529,3.0,2,3.0,5,alright,False,0.0
2530,3.0,2,3.0,5,alright,False,0.0
2531,3.0,2,3.0,5,alright,False,0.0
2532,3.0,2,3.0,5,alright,False,0.0
2533,3.0,2,3.0,5,alright,False,0.0
2534,3.0,2,3.0,5,alright,False,0.0
2535,3.0,2,3.0,5,alright,False,0.0
2536,3.0,2,3.0,5,alright,False,0.0
2537,3.0,2,3.0,5,alright,False,0.0
2538,3.0,2,3.0,5,alright,False,0.0
2539,3.0,2,3.0,5,alright,False,0.0
2540,3.0,2,3.0,5,alright,False,0.0
2541,3.0,2,3.0,5,alright,False,0.0
2542,3.0,2,3.0,5,alright,False,0.0
2543,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2544,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2545,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2546,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2547,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2548,1.0,2,3.0,3,prolly_kontroversial,True,2.0
2549,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2550,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2551,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2552,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2553,3.0,2,3.0,5,alright,False,0.0
2554,3.0,2,3.0,5,alright,False,0.0
2555,3.0,2,3.0,5,alright,False,0.0
2556,3.0,2,3.0,5,alright,False,0.0
2557,3.0,2,3.0,5,alright,False,0.0
2558,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2559,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2560,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2561,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2562,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2563,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2564,3.0,2,2.0,3,prolly_kontroversial,True,1.0
2565,3.0,2,2.0,3,prolly_kontroversial,True,1.0
2566,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2567,2.0,2,2.0,3,prolly_kontroversial,False,0.0
2568,3.0,2,2.0,4,prolly_kontroversial,True,1.0
2569,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2570,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2571,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2572,2.0,2,2.0,4,prolly_kontroversial,False,0.0
2573,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2574,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2575,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2576,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2577,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2578,3.0,2,2.0,2,prolly_kontroversial,True,1.0
2579,2.0,2,2.0,2,prolly_kontroversial,False,0.0
2580,1.0,2,2.0,2,prolly_kontroversial,True,1.0
2581,2.0,2,2.0,2,prolly_kontroversial,False,0.0
2582,3.0,2,2.0,2,prolly_kontroversial,True,1.0
2583,3.0,2,3.0,5,alright,False,0.0
2584,3.0,2,3.0,5,alright,False,0.0
2585,3.0,2,3.0,5,alright,False,0.0
2586,3.0,2,3.0,5,alright,False,0.0
2587,3.0,2,3.0,5,alright,False,0.0
2588,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2589,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2590,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2591,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2592,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2593,1.0,2,1.0,2,prolly_kontroversial,False,0.0
2594,2.0,2,1.0,2,prolly_kontroversial,True,1.0
2595,3.0,2,1.0,2,prolly_kontroversial,True,2.0
2596,2.0,2,1.0,2,prolly_kontroversial,True,1.0
2597,1.0,2,1.0,2,prolly_kontroversial,False,0.0
2598,3.0,2,3.0,5,alright,False,0.0
2599,3.0,2,3.0,5,alright,False,0.0
2600,3.0,2,3.0,5,alright,False,0.0
2601,3.0,2,3.0,5,alright,False,0.0
2602,3.0,2,3.0,5,alright,False,0.0
2603,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2604,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2605,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2606,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2607,2.0,2,3.0,3,prolly_kontroversial,True,1.0
2608,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2609,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2610,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2611,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2612,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2613,1.0,2,1.0,5,alright,False,0.0
2614,1.0,2,1.0,5,alright,False,0.0
2615,1.0,2,1.0,5,alright,False,0.0
2616,1.0,2,1.0,5,alright,False,0.0
2617,1.0,2,1.0,5,alright,False,0.0
2618,3.0,2,3.0,5,alright,False,0.0
2619,3.0,2,3.0,5,alright,False,0.0
2620,3.0,2,3.0,5,alright,False,0.0
2621,3.0,2,3.0,5,alright,False,0.0
2622,3.0,2,3.0,5,alright,False,0.0
2623,1.0,2,1.0,2,prolly_kontroversial,False,0.0
2624,2.0,2,1.0,2,prolly_kontroversial,True,1.0
2625,1.0,2,1.0,2,prolly_kontroversial,False,0.0
2626,3.0,2,1.0,2,prolly_kontroversial,True,2.0
2627,3.0,2,1.0,2,prolly_kontroversial,True,2.0
2628,3.0,2,3.0,5,alright,False,0.0
2629,3.0,2,3.0,5,alright,False,0.0
2630,3.0,2,3.0,5,alright,False,0.0
2631,3.0,2,3.0,5,alright,False,0.0
2632,3.0,2,3.0,5,alright,False,0.0
2633,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2634,2.0,2,1.0,3,prolly_kontroversial,True,1.0
2635,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2636,2.0,2,1.0,3,prolly_kontroversial,True,1.0
2637,1.0,2,1.0,3,prolly_kontroversial,False,0.0
2638,3.0,2,3.0,5,alright,False,0.0
2639,3.0,2,3.0,5,alright,False,0.0
2640,3.0,2,3.0,5,alright,False,0.0
2641,3.0,2,3.0,5,alright,False,0.0
2642,3.0,2,3.0,5,alright,False,0.0
2643,3.0,2,3.0,5,alright,False,0.0
2644,3.0,2,3.0,5,alright,False,0.0
2645,3.0,2,3.0,5,alright,False,0.0
2646,3.0,2,3.0,5,alright,False,0.0
2647,3.0,2,3.0,5,alright,False,0.0
2648,3.0,2,3.0,5,alright,False,0.0
2649,3.0,2,3.0,5,alright,False,0.0
2650,3.0,2,3.0,5,alright,False,0.0
2651,3.0,2,3.0,5,alright,False,0.0
2652,3.0,2,3.0,5,alright,False,0.0
2653,3.0,2,3.0,5,alright,False,0.0
2654,3.0,2,3.0,5,alright,False,0.0
2655,3.0,2,3.0,5,alright,False,0.0
2656,3.0,2,3.0,5,alright,False,0.0
2657,3.0,2,3.0,5,alright,False,0.0
2658,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2659,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2660,2.0,2,3.0,4,prolly_kontroversial,True,1.0
2661,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2662,3.0,2,3.0,4,prolly_kontroversial,False,0.0
2663,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2664,3.0,2,3.0,3,prolly_kontroversial,False,0.0
2665,2.0,2,3.0,3,prolly_kontroversial,True,1.0
